2024-12-13 09:09:54,880:tensorflow_utils:generator_dwi_3/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:54,881:tensorflow_utils:generator_dwi_3/gen1_d4_split[None, 48, 48, 256]
2024-12-13 09:09:54,954:tensorflow_utils:generator_dwi_3/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:54,957:tensorflow_utils:generator_dwi_3/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:54,958:tensorflow_utils:generator_dwi_3/gen1_d5_split[None, 96, 96, 128]
2024-12-13 09:09:55,031:tensorflow_utils:generator_dwi_3/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:55,054:tensorflow_utils:generator_dwi_3/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:55,056:tensorflow_utils:x1_test_tfph[None, 384, 384, 3]
2024-12-13 09:09:55,057:tensorflow_utils:generator_first_3/gen1_e0_conv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:55,109:tensorflow_utils:generator_first_3/gen1_e1_conv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:55,184:tensorflow_utils:generator_first_3/gen1_e2_conv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:55,259:tensorflow_utils:generator_first_3/gen1_e3_conv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:55,331:tensorflow_utils:generator_first_3/gen1_e4_conv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:55,403:tensorflow_utils:generator_first_3/gen1_e5_conv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:55,475:tensorflow_utils:generator_first_3/gen1_e6_conv2d/BiasAdd[None, 3, 3, 512]
2024-12-13 09:09:55,548:tensorflow_utils:generator_first_3/gen1_d1_deconv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:55,549:tensorflow_utils:generator_first_3/gen1_d1_split[None, 6, 6, 512]
2024-12-13 09:09:55,627:tensorflow_utils:generator_first_3/gen1_d2_deconv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:55,628:tensorflow_utils:generator_first_3/gen1_d2_split[None, 12, 12, 512]
2024-12-13 09:09:55,836:tensorflow_utils:generator_first_3/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:55,838:tensorflow_utils:generator_first_3/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:55,839:tensorflow_utils:generator_first_3/gen1_d3_split_1[None, 24, 24, 512]
2024-12-13 09:09:55,840:tensorflow_utils:generator_first_3/d3_split_2[None, 24, 24, 512]
2024-12-13 09:09:55,915:tensorflow_utils:generator_first_3/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:55,916:tensorflow_utils:generator_first_3/gen1_d4_split[None, 48, 48, 256]
2024-12-13 09:09:55,989:tensorflow_utils:generator_first_3/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:55,992:tensorflow_utils:generator_first_3/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:55,993:tensorflow_utils:generator_first_3/gen1_d5_split[None, 96, 96, 128]
2024-12-13 09:09:56,066:tensorflow_utils:generator_first_3/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:56,090:tensorflow_utils:generator_first_3/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:56,102:tensorflow_utils:gen_merge_3/gen1_d8_conv/BiasAdd[1, 384, 384, 3]
2024-12-13 09:09:56,104:tensorflow_utils:concat_4[None, 384, 384, 6]
2024-12-13 09:09:56,106:tensorflow_utils:generator_dwi_4/gen1_e0_conv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:56,160:tensorflow_utils:generator_dwi_4/gen1_e1_conv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:56,238:tensorflow_utils:generator_dwi_4/gen1_e2_conv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:56,311:tensorflow_utils:generator_dwi_4/gen1_e3_conv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:56,384:tensorflow_utils:generator_dwi_4/gen1_e4_conv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:56,457:tensorflow_utils:generator_dwi_4/gen1_e5_conv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:56,530:tensorflow_utils:generator_dwi_4/gen1_e6_conv2d/BiasAdd[None, 3, 3, 512]
2024-12-13 09:09:56,602:tensorflow_utils:generator_dwi_4/gen1_d1_deconv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:56,604:tensorflow_utils:generator_dwi_4/gen1_d1_split[None, 6, 6, 512]
2024-12-13 09:09:56,681:tensorflow_utils:generator_dwi_4/gen1_d2_deconv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:56,682:tensorflow_utils:generator_dwi_4/gen1_d2_split[None, 12, 12, 512]
2024-12-13 09:09:56,760:tensorflow_utils:generator_dwi_4/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:56,762:tensorflow_utils:generator_dwi_4/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:56,764:tensorflow_utils:generator_dwi_4/gen1_d3_split_1[None, 24, 24, 512]
2024-12-13 09:09:56,765:tensorflow_utils:generator_dwi_4/d3_split_2[None, 24, 24, 512]
2024-12-13 09:09:56,837:tensorflow_utils:generator_dwi_4/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:56,839:tensorflow_utils:generator_dwi_4/gen1_d4_split[None, 48, 48, 256]
